gene_symbol	sig-DMD	corr_coef	p_value	abs_corr_coef	FDR_BH_Reject	FDR_BH_p	Bonfer_Reject	Bonfer_p	BRCA	TN-BRCA	nonTN-BRCA	ERR-BRCA
PCBP3	sig-DMD_3159	0.4396874525504859	0.0	0.4396874525504859	True	0.0	True	0.0	Yes	Yes	Yes	No
PCDH1	sig-DMD_3580	0.255005138749742	0.0	0.255005138749742	True	0.0	True	0.0	Yes	Yes	Yes	No
PCDH7	sig-DMD_3420	-0.22838250683162364	0.0	0.22838250683162364	True	0.0	True	0.0	Yes	No	No	No
PCDH8	sig-DMD_1349	-0.2969253049140462	0.0	0.2969253049140462	True	0.0	True	0.0	Yes	Yes	Yes	No
PCDHB1	sig-DMD_3577	0.2277657282485156	0.0	0.2277657282485156	True	0.0	True	0.0	Yes	No	No	No
PCED1B	sig-DMD_920	-0.3677440631505655	0.0	0.3677440631505655	True	0.0	True	0.0	Yes	No	No	No
PCNX	sig-DMD_401	0.2255142742018288	0.0	0.2255142742018288	True	0.0	True	0.0	No	No	Yes	No
PCNX	sig-DMD_814	-0.3646477616812547	0.0	0.3646477616812547	True	0.0	True	0.0	No	No	Yes	No
PCNXL2	sig-DMD_401	0.3543925610372353	0.0	0.3543925610372353	True	0.0	True	0.0	Yes	No	No	No
PCOLCE2	sig-DMD_3327	-0.28151031255056075	0.0	0.28151031255056075	True	0.0	True	0.0	No	Yes	No	No
PDGFA	sig-DMD_3792	-0.20284050546957408	0.0	0.20284050546957408	True	0.0	True	0.0	Yes	Yes	Yes	No
PDGFRA	sig-DMD_3431	-0.30956757826555553	0.0	0.30956757826555553	True	0.0	True	0.0	No	No	Yes	No
PDK2	sig-DMD_2225	0.2149416173387229	0.0	0.2149416173387229	True	0.0	True	0.0	Yes	Yes	Yes	No
PDLIM1	sig-DMD_585	-0.5267882315527459	0.0	0.5267882315527459	True	0.0	True	0.0	Yes	No	No	No
PDLIM5	sig-DMD_3456	-0.4069015736649811	0.0	0.4069015736649811	True	0.0	True	0.0	Yes	No	No	No
PDX1	sig-DMD_1330	0.4297343944440503	0.0	0.4297343944440503	True	0.0	True	0.0	Yes	No	No	No
PDX1	sig-DMD_1331	0.29480711660156633	0.0	0.29480711660156633	True	0.0	True	0.0	Yes	No	No	No
PDZRN3	sig-DMD_3298	-0.5717860718120956	0.0	0.5717860718120956	True	0.0	True	0.0	Yes	No	No	No
PENK	sig-DMD_4115	-0.3675637824233805	0.0	0.3675637824233805	True	0.0	True	0.0	Yes	No	No	No
PER1	sig-DMD_2154	-0.4018092806570725	0.0	0.4018092806570725	True	0.0	True	0.0	Yes	No	No	No
PER2	sig-DMD_2829	-0.2756871683144964	0.0	0.2756871683144964	True	0.0	True	0.0	Yes	No	No	No
PERP	sig-DMD_3764	-0.3015551520654178	0.0	0.3015551520654178	True	0.0	True	0.0	Yes	Yes	Yes	No
PEX2	sig-DMD_4131	0.23636322860703085	0.0	0.23636322860703085	True	0.0	True	0.0	Yes	No	No	No
PFKFB2	sig-DMD_370	-0.430237378410222	0.0	0.430237378410222	True	0.0	True	0.0	No	No	Yes	No
PFKP	sig-DMD_519	-0.3403584560711648	0.0	0.3403584560711648	True	0.0	True	0.0	No	Yes	No	No
PFN2	sig-DMD_3336	-0.6111287009622196	0.0	0.6111287009622196	True	0.0	True	0.0	Yes	No	No	No
PGBD5	sig-DMD_395	-0.38775392643162776	0.0	0.38775392643162776	True	0.0	True	0.0	No	No	Yes	No
PHC1	sig-DMD_903	-0.21003545463904155	0.0	0.21003545463904155	True	0.0	True	0.0	Yes	No	No	No
PHGDH	sig-DMD_199	-0.512008796765395	0.0	0.512008796765395	True	0.0	True	0.0	No	Yes	No	No
PHLDA3	sig-DMD_358	-0.42556782772148	0.0	0.42556782772148	True	0.0	True	0.0	Yes	Yes	Yes	No
PHLDB1	sig-DMD_862	-0.2782310860290004	0.0	0.2782310860290004	True	0.0	True	0.0	No	No	Yes	Yes
PHPT1	sig-DMD_4335	0.20232692132234129	0.0	0.20232692132234129	True	0.0	True	0.0	Yes	No	No	Yes
PHYHIPL	sig-DMD_566	-0.4522052936945616	0.0	0.4522052936945616	True	0.0	True	0.0	No	No	Yes	No
PID1	sig-DMD_2813	-0.2985238435097542	0.0	0.2985238435097542	True	0.0	True	0.0	No	No	Yes	No
PIEZO1	sig-DMD_2126	-0.39440222373346784	0.0	0.39440222373346784	True	0.0	True	0.0	Yes	No	No	No
PIEZO2	sig-DMD_2323	-0.4064880551766532	0.0	0.4064880551766532	True	0.0	True	0.0	Yes	Yes	Yes	No
PIK3CD	sig-DMD_62	-0.28921051397177183	0.0	0.28921051397177183	True	0.0	True	0.0	No	Yes	No	No
PIK3IP1	sig-DMD_3181	0.34003528322561904	0.0	0.34003528322561904	True	0.0	True	0.0	Yes	No	No	No
PIK3R1	sig-DMD_3536	-0.3062583333369117	0.0	0.3062583333369117	True	0.0	True	0.0	Yes	No	No	No
PIP5K1A	sig-DMD_252	-0.3005044322015977	0.0	0.3005044322015977	True	0.0	True	0.0	No	Yes	No	No
PITPNA	sig-DMD_2135	-0.4081025172071593	0.0	0.4081025172071593	True	0.0	True	0.0	Yes	Yes	Yes	No
PITX1	sig-DMD_3562	0.30968536955986364	0.0	0.30968536955986364	True	0.0	True	0.0	Yes	No	No	Yes
PITX1	sig-DMD_3563	-0.4105036735292937	0.0	0.4105036735292937	True	0.0	True	0.0	Yes	No	No	Yes
PITX2	sig-DMD_3461	0.3442094235458505	0.0	0.3442094235458505	True	0.0	True	0.0	Yes	No	No	No
PKIA	sig-DMD_4132	-0.4617658539426806	0.0	0.4617658539426806	True	0.0	True	0.0	No	No	No	Yes
PKNOX2	sig-DMD_868	-0.2803829459716713	0.0	0.2803829459716713	True	0.0	True	0.0	Yes	No	No	No
PLCB1	sig-DMD_2854	-0.423856450386032	0.0	0.423856450386032	True	0.0	True	0.0	No	No	Yes	Yes
PLCB3	sig-DMD_802	-0.2599621465070326	0.0	0.2599621465070326	True	0.0	True	0.0	Yes	No	No	No
PLCD1	sig-DMD_3262	-0.3789865853387984	0.0	0.3789865853387984	True	0.0	True	0.0	Yes	No	No	No
PLCH1	sig-DMD_3339	-0.34650984050355266	0.0	0.34650984050355266	True	0.0	True	0.0	Yes	No	No	No
PLCL2	sig-DMD_3248	-0.3099175694930743	0.0	0.3099175694930743	True	0.0	True	0.0	No	Yes	No	No
PLD5	sig-DMD_442	0.6135526172732679	0.0	0.6135526172732679	True	0.0	True	0.0	Yes	No	No	No
PLD5	sig-DMD_443	-0.3150747890749337	0.0	0.3150747890749337	True	0.0	True	0.0	Yes	No	No	No
PLD5	sig-DMD_464	0.5662733358782793	0.0	0.5662733358782793	True	0.0	True	0.0	Yes	No	No	No
PLD5	sig-DMD_485	-0.2053569413168813	0.0	0.2053569413168813	True	0.0	True	0.0	Yes	No	No	No
PLEKHF1	sig-DMD_2513	-0.4845585673949436	0.0	0.4845585673949436	True	0.0	True	0.0	Yes	Yes	Yes	No
PLEKHG2	sig-DMD_2557	-0.22425399736816706	0.0	0.22425399736816706	True	0.0	True	0.0	Yes	Yes	No	No
PLEKHG6	sig-DMD_897	-0.23570434054352696	0.0	0.23570434054352696	True	0.0	True	0.0	Yes	Yes	Yes	Yes
PLEKHO1	sig-DMD_248	-0.31661436235610235	0.0	0.31661436235610235	True	0.0	True	0.0	No	Yes	No	Yes
PLIN2	sig-DMD_4223	-0.28601191072215465	0.0	0.28601191072215465	True	0.0	True	0.0	Yes	Yes	Yes	No
PLK2	sig-DMD_3533	-0.7508279788542548	0.0	0.7508279788542548	True	0.0	True	0.0	Yes	No	No	No
PLSCR4	sig-DMD_3329	-0.3437279206021769	0.0	0.3437279206021769	True	0.0	True	0.0	No	No	Yes	No
PLXNA1	sig-DMD_3311	-0.3196156579223555	0.0	0.3196156579223555	True	0.0	True	0.0	Yes	Yes	Yes	No
PLXNB1	sig-DMD_3270	-0.4792834778279072	0.0	0.4792834778279072	True	0.0	True	0.0	Yes	No	No	No
PLXNB2	sig-DMD_3227	-0.33386276611941285	0.0	0.33386276611941285	True	0.0	True	0.0	Yes	No	No	Yes
PMEPA1	sig-DMD_3019	-0.33620198453533146	0.0	0.33620198453533146	True	0.0	True	0.0	No	Yes	No	No
PMEPA1	sig-DMD_3020	-0.2119269780036397	0.0	0.2119269780036397	True	0.0	True	0.0	No	Yes	No	No
PNRC1	sig-DMD_3726	-0.5632852284305496	0.0	0.5632852284305496	True	0.0	True	0.0	Yes	No	No	No
POLDIP3	sig-DMD_3204	-0.2977884435472259	0.0	0.2977884435472259	True	0.0	True	0.0	No	Yes	Yes	No
POLR3G	sig-DMD_3548	-0.4058020720863676	0.0	0.4058020720863676	True	0.0	True	0.0	Yes	No	No	No
POU3F2	sig-DMD_3730	0.2017385912715052	0.0	0.2017385912715052	True	0.0	True	0.0	No	Yes	Yes	Yes
POU3F3	sig-DMD_2725	-0.21436084347457893	0.0	0.21436084347457893	True	0.0	True	0.0	Yes	No	Yes	No
POU3F3	sig-DMD_2726	-0.30377639588717825	0.0	0.30377639588717825	True	0.0	True	0.0	Yes	No	Yes	No
POU4F1	sig-DMD_1357	-0.3968806931835439	0.0	0.3968806931835439	True	0.0	True	0.0	Yes	No	Yes	No
POU4F3	sig-DMD_3581	0.221830051714185	0.0	0.221830051714185	True	0.0	True	0.0	Yes	No	Yes	No
PPAPDC3	sig-DMD_4318	-0.2504992642768168	0.0	0.2504992642768168	True	0.0	True	0.0	Yes	No	No	No
PPDPF	sig-DMD_3113	-0.2783455031239637	0.0	0.2783455031239637	True	0.0	True	0.0	Yes	No	No	No
PPIAL4C	sig-DMD_240	-0.2133701571550712	0.0	0.2133701571550712	True	0.0	True	0.0	Yes	No	No	No
PPIF	sig-DMD_575	-0.2429849285013393	0.0	0.2429849285013393	True	0.0	True	0.0	Yes	No	No	No
PPM1H	sig-DMD_952	-0.2807051598729359	0.0	0.2807051598729359	True	0.0	True	0.0	No	Yes	No	No
PPM1L	sig-DMD_3345	-0.34784585820644626	0.0	0.34784585820644626	True	0.0	True	0.0	Yes	Yes	Yes	No
PPP1CB	sig-DMD_2658	-0.4285323143114582	0.0	0.4285323143114582	True	0.0	True	0.0	No	No	Yes	No
PPP1R16B	sig-DMD_2920	-0.3880694750741836	0.0	0.3880694750741836	True	0.0	True	0.0	Yes	Yes	Yes	No
PPP2R2B	sig-DMD_3583	0.3357867733849114	0.0	0.3357867733849114	True	0.0	True	0.0	Yes	No	No	No
PPP2R2C	sig-DMD_3399	0.4467495367382245	0.0	0.4467495367382245	True	0.0	True	0.0	Yes	Yes	Yes	No
PPP2R4	sig-DMD_4312	-0.3729677892449171	0.0	0.3729677892449171	True	0.0	True	0.0	Yes	Yes	Yes	No
PPP2R4	sig-DMD_4313	0.28327059277214905	0.0	0.28327059277214905	True	0.0	True	0.0	Yes	Yes	Yes	No
PPT2	sig-DMD_3677	-0.2046683954830554	0.0	0.2046683954830554	True	0.0	True	0.0	Yes	No	No	No
PRDM12	sig-DMD_4317	0.22579935201250845	0.0	0.22579935201250845	True	0.0	True	0.0	Yes	No	No	No
PRDM16	sig-DMD_23	0.4934422682271084	0.0	0.4934422682271084	True	0.0	True	0.0	Yes	No	No	No
PRDM16	sig-DMD_28	0.4518976320411761	0.0	0.4518976320411761	True	0.0	True	0.0	Yes	No	No	No
PRDM16	sig-DMD_29	0.4128998770923635	0.0	0.4128998770923635	True	0.0	True	0.0	Yes	No	No	No
PRDM16	sig-DMD_30	0.451952528679351	0.0	0.451952528679351	True	0.0	True	0.0	Yes	No	No	No
PRDM8	sig-DMD_3444	-0.3051119161690953	0.0	0.3051119161690953	True	0.0	True	0.0	Yes	No	No	No
PRDM8	sig-DMD_3446	0.2429950444229731	0.0	0.2429950444229731	True	0.0	True	0.0	Yes	No	No	No
PRIM2	sig-DMD_3708	0.43261412027620827	0.0	0.43261412027620827	True	0.0	True	0.0	Yes	No	No	No
PRKCB	sig-DMD_1952	-0.26225920404388964	0.0	0.26225920404388964	True	0.0	True	0.0	Yes	Yes	Yes	No
PRKCB	sig-DMD_1956	0.5375488822502825	0.0	0.5375488822502825	True	0.0	True	0.0	Yes	Yes	Yes	No
PRKCB	sig-DMD_1961	0.7065276875311144	0.0	0.7065276875311144	True	0.0	True	0.0	Yes	Yes	Yes	No
PRKCQ	sig-DMD_522	0.2950728793462408	0.0	0.2950728793462408	True	0.0	True	0.0	Yes	No	No	No
PROK2	sig-DMD_3296	-0.30020634350764597	0.0	0.30020634350764597	True	0.0	True	0.0	Yes	Yes	Yes	No
PROM1	sig-DMD_3416	-0.6421293873182048	0.0	0.6421293873182048	True	0.0	True	0.0	Yes	Yes	Yes	No
PROX1	sig-DMD_379	0.2599916871166441	0.0	0.2599916871166441	True	0.0	True	0.0	Yes	Yes	Yes	No
PRPSAP1	sig-DMD_2259	-0.27977167870228264	0.0	0.27977167870228264	True	0.0	True	0.0	No	Yes	No	No
PRRT1	sig-DMD_3677	-0.30117631553202273	0.0	0.30117631553202273	True	0.0	True	0.0	Yes	No	No	No
PRSS1	sig-DMD_3936	0.2596152778967635	0.0	0.2596152778967635	True	0.0	True	0.0	Yes	No	No	No
PRSS12	sig-DMD_3468	-0.3907647764315368	0.0	0.3907647764315368	True	0.0	True	0.0	Yes	Yes	Yes	No
PSAT1	sig-DMD_4254	-0.5882232859040593	0.0	0.5882232859040593	True	0.0	True	0.0	No	No	Yes	No
PSMB8	sig-DMD_3678	-0.5476358501954293	0.0	0.5476358501954293	True	0.0	True	0.0	Yes	No	No	No
PTGER2	sig-DMD_1433	-0.295993552217722	0.0	0.295993552217722	True	0.0	True	0.0	Yes	Yes	Yes	No
PTGR1	sig-DMD_4286	-0.3900910892174925	0.0	0.3900910892174925	True	0.0	True	0.0	Yes	No	No	No
PTGS2	sig-DMD_350	-0.39582890397529547	0.0	0.39582890397529547	True	0.0	True	0.0	No	No	Yes	No
PTH2	sig-DMD_2594	0.21405749411774508	0.0	0.21405749411774508	True	0.0	True	0.0	Yes	No	No	No
PTK6	sig-DMD_3113	-0.37353461535662064	0.0	0.37353461535662064	True	0.0	True	0.0	Yes	No	No	No
PTMA	sig-DMD_2818	-0.3024001176279907	0.0	0.3024001176279907	True	0.0	True	0.0	No	Yes	No	No
PTN	sig-DMD_1553	-0.2217748391744552	0.0	0.2217748391744552	True	0.0	True	0.0	No	No	Yes	No
PTN	sig-DMD_3933	-0.2893154635692481	0.0	0.2893154635692481	True	0.0	True	0.0	No	No	Yes	No
PTP4A2	sig-DMD_113	-0.2141151124175044	0.0	0.2141151124175044	True	0.0	True	0.0	No	Yes	No	No
PTP4A3	sig-DMD_4189	0.2757570822611873	0.0	0.2757570822611873	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPN1	sig-DMD_382	0.2198829743285046	0.0	0.2198829743285046	True	0.0	True	0.0	No	No	Yes	No
PTPN14	sig-DMD_382	-0.32216469775957524	0.0	0.32216469775957524	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPN21	sig-DMD_1458	0.2411494304092027	0.0	0.2411494304092027	True	0.0	True	0.0	Yes	No	No	No
PTPRF	sig-DMD_141	-0.3642487488597736	0.0	0.3642487488597736	True	0.0	True	0.0	Yes	No	No	No
PTPRN2	sig-DMD_4024	0.43601181846965203	0.0	0.43601181846965203	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4025	0.2309565444375521	0.0	0.2309565444375521	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4027	0.4698834509778673	0.0	0.4698834509778673	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4028	0.4586412900317026	0.0	0.4586412900317026	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4029	0.5935670567684409	0.0	0.5935670567684409	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4030	0.5058123829445093	0.0	0.5058123829445093	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4031	0.5837964402544016	0.0	0.5837964402544016	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4032	0.5842227334325861	0.0	0.5842227334325861	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4033	0.3785003192319517	0.0	0.3785003192319517	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4034	0.5527245101266121	0.0	0.5527245101266121	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4035	0.6078445187318198	0.0	0.6078445187318198	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4036	0.5111993487571812	0.0	0.5111993487571812	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4037	0.5908237353922576	0.0	0.5908237353922576	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4039	0.565858918078366	0.0	0.565858918078366	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4040	0.3153505908400843	0.0	0.3153505908400843	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRN2	sig-DMD_4041	0.4585393648917678	0.0	0.4585393648917678	True	0.0	True	0.0	Yes	Yes	Yes	No
PTPRT	sig-DMD_2924	-0.40317020348275656	0.0	0.40317020348275656	True	0.0	True	0.0	Yes	No	No	No
PTPRU	sig-DMD_109	-0.3931411033193741	0.0	0.3931411033193741	True	0.0	True	0.0	Yes	No	No	No
PTX3	sig-DMD_3340	0.30199135298257146	0.0	0.30199135298257146	True	0.0	True	0.0	No	Yes	No	No
PVRL3	sig-DMD_3299	-0.32837718802129057	0.0	0.32837718802129057	True	0.0	True	0.0	No	No	Yes	No
PXDC1	sig-DMD_3637	-0.4817083978079295	0.0	0.4817083978079295	True	0.0	True	0.0	Yes	No	No	No
PYY	sig-DMD_2203	0.458698352101567	0.0	0.458698352101567	True	0.0	True	0.0	No	Yes	No	No
RAB20	sig-DMD_1375	-0.27863989599965977	0.0	0.27863989599965977	True	0.0	True	0.0	Yes	No	No	No
RAB34	sig-DMD_2174	-0.6586368051719926	0.0	0.6586368051719926	True	0.0	True	0.0	No	No	Yes	No
RAB40C	sig-DMD_1608	-0.4171906445844645	0.0	0.4171906445844645	True	0.0	True	0.0	Yes	No	No	No
RAD18	sig-DMD_3239	-0.2689665269907353	0.0	0.2689665269907353	True	0.0	True	0.0	Yes	No	No	No
RAI1	sig-DMD_2166	-0.4483675452551383	0.0	0.4483675452551383	True	0.0	True	0.0	Yes	No	Yes	Yes
RALB	sig-DMD_2745	-0.3887812262514247	0.0	0.3887812262514247	True	0.0	True	0.0	Yes	No	No	No
RALBP1	sig-DMD_2320	-0.2892205300157856	0.0	0.2892205300157856	True	0.0	True	0.0	No	No	Yes	No
RARB	sig-DMD_3251	-0.2466554829728235	0.0	0.2466554829728235	True	0.0	True	0.0	Yes	Yes	No	No
RARG	sig-DMD_932	-0.2032616196611027	0.0	0.2032616196611027	True	0.0	True	0.0	Yes	Yes	Yes	No
RARG	sig-DMD_933	-0.3626479399913144	0.0	0.3626479399913144	True	0.0	True	0.0	Yes	Yes	Yes	No
RARG	sig-DMD_935	-0.3390419169006242	0.0	0.3390419169006242	True	0.0	True	0.0	Yes	Yes	Yes	No
RASA3	sig-DMD_1410	-0.2144852912908867	0.0	0.2144852912908867	True	0.0	True	0.0	Yes	No	No	No
RASD1	sig-DMD_2163	-0.3260855960253921	0.0	0.3260855960253921	True	0.0	True	0.0	No	Yes	No	Yes
RASD2	sig-DMD_3185	-0.3182655023694733	0.0	0.3182655023694733	True	0.0	True	0.0	Yes	Yes	Yes	No
RASEF	sig-DMD_4257	0.2228214127573593	0.0	0.2228214127573593	True	0.0	True	0.0	Yes	Yes	Yes	No
RASGEF1A	sig-DMD_555	-0.2318255330195258	0.0	0.2318255330195258	True	0.0	True	0.0	Yes	No	No	No
RASGEF1B	sig-DMD_3448	0.22233234929942908	0.0	0.22233234929942908	True	0.0	True	0.0	No	Yes	No	No
RASGEF1C	sig-DMD_3624	0.20150001820066493	0.0	0.20150001820066493	True	0.0	True	0.0	Yes	No	No	No
RASGRF1	sig-DMD_1563	-0.23135682690434864	0.0	0.23135682690434864	True	0.0	True	0.0	No	No	Yes	No
RASSF5	sig-DMD_368	-0.3657521404221963	0.0	0.3657521404221963	True	0.0	True	0.0	Yes	No	Yes	No
RASSF5	sig-DMD_369	-0.4316380782267513	0.0	0.4316380782267513	True	0.0	True	0.0	Yes	No	Yes	No
RBFOX1	sig-DMD_1833	0.2282554115409221	0.0	0.2282554115409221	True	0.0	True	0.0	Yes	No	No	No
RBFOX1	sig-DMD_1838	0.20872693487848007	0.0	0.20872693487848007	True	0.0	True	0.0	Yes	No	No	No
RBM24	sig-DMD_3651	-0.4621108802675435	0.0	0.4621108802675435	True	0.0	True	0.0	Yes	Yes	Yes	No
RBM38	sig-DMD_3018	-0.5902592706277432	0.0	0.5902592706277432	True	0.0	True	0.0	Yes	Yes	Yes	Yes
RCC2	sig-DMD_76	-0.20559035898040395	0.0	0.20559035898040395	True	0.0	True	0.0	Yes	Yes	No	No
RCC2	sig-DMD_77	-0.2763125096402789	0.0	0.2763125096402789	True	0.0	True	0.0	Yes	Yes	No	No
RCOR2	sig-DMD_801	-0.3183485893424231	0.0	0.3183485893424231	True	0.0	True	0.0	Yes	No	No	No
RDH5	sig-DMD_945	-0.3777483552928102	0.0	0.3777483552928102	True	0.0	True	0.0	Yes	No	No	No
REEP1	sig-DMD_2708	0.3461707582836884	0.0	0.3461707582836884	True	0.0	True	0.0	No	Yes	No	No
RELT	sig-DMD_833	-0.2875470129847792	0.0	0.2875470129847792	True	0.0	True	0.0	Yes	No	No	No
RERE	sig-DMD_58	-0.2529989963320826	0.0	0.2529989963320826	True	0.0	True	0.0	Yes	No	No	No
RFTN1	sig-DMD_3247	-0.4813166207050581	0.0	0.4813166207050581	True	0.0	True	0.0	Yes	No	No	No
RGMA	sig-DMD_1584	-0.4869971814005028	0.0	0.4869971814005028	True	0.0	True	0.0	Yes	Yes	Yes	No
RGMB	sig-DMD_3551	-0.3993939585763417	0.0	0.3993939585763417	True	0.0	True	0.0	Yes	No	No	No
RGS10	sig-DMD_624	-0.4712885997248378	0.0	0.4712885997248378	True	0.0	True	0.0	Yes	Yes	Yes	No
RGS2	sig-DMD_351	-0.3720516995358344	0.0	0.3720516995358344	True	0.0	True	0.0	No	No	Yes	No
RGS2	sig-DMD_4103	-0.4212679260589093	0.0	0.4212679260589093	True	0.0	True	0.0	No	No	Yes	No
RGS20	sig-DMD_4103	-0.3074373152063416	0.0	0.3074373152063416	True	0.0	True	0.0	Yes	Yes	Yes	No
RGS7	sig-DMD_419	0.25666366018394554	0.0	0.25666366018394554	True	0.0	True	0.0	Yes	No	Yes	No
RGS7	sig-DMD_423	0.2251594094092408	0.0	0.2251594094092408	True	0.0	True	0.0	Yes	No	Yes	No
RGS9	sig-DMD_2241	-0.20119815246582792	0.0	0.20119815246582792	True	0.0	True	0.0	No	No	No	Yes
RHBDL3	sig-DMD_2186	0.3177442253924392	0.0	0.3177442253924392	True	0.0	True	0.0	Yes	Yes	Yes	No
RHBG	sig-DMD_278	0.37110072440171227	0.0	0.37110072440171227	True	0.0	True	0.0	No	No	Yes	No
RHEB	sig-DMD_3952	-0.22454743190079	0.0	0.22454743190079	True	0.0	True	0.0	Yes	Yes	Yes	No
RHOC	sig-DMD_195	-0.29512534463013745	0.0	0.29512534463013745	True	0.0	True	0.0	Yes	No	No	No
RHOF	sig-DMD_1072	-0.7154789092279381	0.0	0.7154789092279381	True	0.0	True	0.0	Yes	No	No	No
RHOG	sig-DMD_744	-0.35380846170480595	0.0	0.35380846170480595	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1298	0.4578424233997692	0.0	0.4578424233997692	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1299	0.4461696227452686	0.0	0.4461696227452686	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1300	0.524233087081046	0.0	0.524233087081046	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1301	0.5951321447431026	0.0	0.5951321447431026	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1302	0.3597388171094951	0.0	0.3597388171094951	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1303	0.43444231469836575	0.0	0.43444231469836575	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1306	0.3521119006726101	0.0	0.3521119006726101	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1308	0.3584232769610652	0.0	0.3584232769610652	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1309	0.3936286598536773	0.0	0.3936286598536773	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1310	0.4028114244592282	0.0	0.4028114244592282	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1312	0.3840878740497092	0.0	0.3840878740497092	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1313	0.3763350699139665	0.0	0.3763350699139665	True	0.0	True	0.0	Yes	No	No	No
RIMBP2	sig-DMD_1314	0.4078718199135356	0.0	0.4078718199135356	True	0.0	True	0.0	Yes	No	No	No
RIPK4	sig-DMD_3145	-0.5296682305538871	0.0	0.5296682305538871	True	0.0	True	0.0	Yes	No	No	No
RIPPLY2	sig-DMD_3722	-0.29113750105170205	0.0	0.29113750105170205	True	0.0	True	0.0	No	No	Yes	No
RNASET2	sig-DMD_3785	-0.4636815675455698	0.0	0.4636815675455698	True	0.0	True	0.0	Yes	Yes	Yes	No
RNF145	sig-DMD_3594	-0.5428907581830065	0.0	0.5428907581830065	True	0.0	True	0.0	Yes	Yes	No	No
RNF149	sig-DMD_2723	-0.32051414886645	0.0	0.32051414886645	True	0.0	True	0.0	Yes	No	No	No
RNF150	sig-DMD_3473	-0.3893696218624963	0.0	0.3893696218624963	True	0.0	True	0.0	No	No	Yes	No
RNF187	sig-DMD_391	0.4003252633738362	0.0	0.4003252633738362	True	0.0	True	0.0	Yes	Yes	No	No
RNF187	sig-DMD_392	-0.20205968194921686	0.0	0.20205968194921686	True	0.0	True	0.0	Yes	Yes	No	No
RNF213	sig-DMD_2298	-0.2921222440492041	0.0	0.2921222440492041	True	0.0	True	0.0	Yes	Yes	Yes	No
RNF34	sig-DMD_1068	0.2013166312476095	0.0	0.2013166312476095	True	0.0	True	0.0	Yes	Yes	Yes	No
RNF39	sig-DMD_3671	-0.20088505660067688	0.0	0.20088505660067688	True	0.0	True	0.0	Yes	No	No	No
RNF8	sig-DMD_3683	-0.26322594669571203	0.0	0.26322594669571203	True	0.0	True	0.0	No	No	Yes	No
RP1	sig-DMD_3590	0.23177469410575874	0.0	0.23177469410575874	True	0.0	True	0.0	Yes	No	No	No
RP1	sig-DMD_388	0.30679170905802033	0.0	0.30679170905802033	True	0.0	True	0.0	Yes	No	No	No
RP1	sig-DMD_4205	0.2258724402268879	0.0	0.2258724402268879	True	0.0	True	0.0	Yes	No	No	No
RPL10A	sig-DMD_3681	-0.2174530105926849	0.0	0.2174530105926849	True	0.0	True	0.0	No	No	Yes	No
RPL37	sig-DMD_3518	-0.21499896286891848	0.0	0.21499896286891848	True	0.0	True	0.0	No	No	Yes	No
RPL39L	sig-DMD_3364	-0.21512493849870806	0.0	0.21512493849870806	True	0.0	True	0.0	No	No	Yes	No
RPL5	sig-DMD_180	-0.27800728518783874	0.0	0.27800728518783874	True	0.0	True	0.0	Yes	No	No	No
